Order_ID,Date,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price_INR,Total_Sales_INR,Payment_Method,State,Country,Month
ORD100994,2026-09-21,CUST6083,Grocery,Atta 10Kg,4,24089,96356,Cash On Delivery,Delhi,India,9
ORD100995,2026-09-22,CUST6232,Beauty,Lipstick,1,11668,11668,Debit Card,Delhi,India,9
ORD100996,2026-09-23,CUST6797,Fashion,T-Shirt,3,19489,58467,Credit Card,Karnataka,India,9
ORD100997,2026-09-24,CUST5926,Electronics,Laptop,2,8053,16106,Upi,Karnataka,India,9
ORD100998,2026-09-25,CUST7016,Home & Kitchen,Water Bottle,5,27978,139890,Upi,Gujarat,India,9
ORD100999,2026-09-26,CUST4335,Home & Kitchen,Bedsheet,1,24680,24680,Upi,Karnataka,India,9
ORD101000,2026-09-27,CUST9038,Beauty,Perfume,1,29438,29438,Debit Card,Gujarat,India,9
ORD101001,2026-09-28,CUST5873,Fashion,Jacket,5,20285,101425,Credit Card,Rajasthan,India,9
ORD101002,2026-09-29,CUST2481,Fashion,Jacket,5,23549,117745,Upi,Rajasthan,India,9
ORD101003,2026-09-30,CUST7305,Electronics,Smartphone,2,19095,38190,Cash On Delivery,Gujarat,India,9
ORD101004,2026-10-01,CUST4451,Grocery,Atta 10Kg,4,11597,46388,Cash On Delivery,Karnataka,India,10
ORD101005,2026-10-02,CUST1054,Electronics,Headphones,2,4385,8770,Debit Card,Rajasthan,India,10
ORD101006,2026-10-03,CUST8643,Electronics,Laptop,1,16884,16884,Debit Card,Karnataka,India,10
ORD101007,2026-10-04,CUST4462,Beauty,Lipstick,4,28612,114448,Debit Card,Gujarat,India,10
ORD101008,2026-10-05,CUST1832,Home & Kitchen,Cookware Set,4,11749,46996,Cash On Delivery,Maharashtra,India,10
ORD101009,2026-10-06,CUST6954,Home & Kitchen,Water Bottle,1,15316,15316,Cash On Delivery,Rajasthan,India,10
ORD101010,2026-10-07,CUST9519,Home & Kitchen,Water Bottle,2,7267,14534,Cash On Delivery,Karnataka,India,10
ORD101011,2026-10-08,CUST8221,Home & Kitchen,Cookware Set,1,22814,22814,Debit Card,West Bengal,India,10
ORD101012,2026-10-09,CUST4310,Electronics,Tablet,2,1499,2998,Credit Card,Delhi,India,10
ORD101013,2026-10-10,CUST4300,Beauty,Perfume,4,28655,114620,Cash On Delivery,Gujarat,India,10
ORD101014,2026-10-11,CUST7722,Fashion,Shoes,3,19305,57915,Upi,Karnataka,India,10
ORD101015,2026-10-12,CUST8218,Grocery,Tea 1Kg,4,16861,67444,Cash On Delivery,Gujarat,India,10
ORD101016,2026-10-13,CUST8776,Fashion,Jeans,5,19706,98530,Credit Card,Delhi,India,10
ORD101017,2026-10-14,CUST4675,Fashion,Jeans,5,23084,115420,Upi,Delhi,India,10
ORD101018,2026-10-15,CUST4054,Beauty,Perfume,3,12865,38595,Debit Card,West Bengal,India,10
ORD101019,2026-10-16,CUST8970,Grocery,Rice 5Kg,1,3542,3542,Upi,Delhi,India,10
ORD101020,2026-10-17,CUST3143,Electronics,Laptop,5,1372,6860,Debit Card,Maharashtra,India,10
ORD101021,2026-10-18,CUST6207,Home & Kitchen,Water Bottle,5,8938,44690,Debit Card,Rajasthan,India,10
ORD101022,2026-10-19,CUST3538,Home & Kitchen,Water Bottle,4,10558,42232,Credit Card,Rajasthan,India,10
ORD101023,2026-10-20,CUST5547,Electronics,Laptop,2,2136,4272,Debit Card,Maharashtra,India,10
ORD101024,2026-10-21,CUST6619,Beauty,Face Cream,4,25646,102584,Credit Card,Karnataka,India,10
ORD101025,2026-10-22,CUST9356,Grocery,Cooking Oil,2,5404,10808,Upi,Rajasthan,India,10
ORD101026,2026-10-23,CUST7612,Fashion,Shoes,5,218,1090,Cash On Delivery,Gujarat,India,10
ORD101027,2026-10-24,CUST6005,Electronics,Laptop,2,973,1946,Debit Card,West Bengal,India,10
ORD101028,2026-10-25,CUST1822,Beauty,Perfume,1,27718,27718,Upi,Karnataka,India,10
ORD101029,2026-10-26,CUST1943,Home & Kitchen,Water Bottle,2,1874,3748,Upi,Karnataka,India,10
ORD101030,2026-10-27,CUST7150,Fashion,Shoes,5,27035,135175,Upi,Karnataka,India,10
ORD101031,2026-10-28,CUST5425,Home & Kitchen,Water Bottle,5,22229,111145,Credit Card,Rajasthan,India,10
ORD101032,2026-10-29,CUST9966,Grocery,Cooking Oil,5,18867,94335,Credit Card,Gujarat,India,10
ORD101033,2026-10-30,CUST3198,Fashion,Jacket,1,13640,13640,Credit Card,Gujarat,India,10
ORD101034,2026-10-31,CUST5242,Grocery,Tea 1Kg,4,6161,24644,Credit Card,Rajasthan,India,10
ORD101035,2026-11-01,CUST4695,Electronics,Headphones,2,15853,31706,Credit Card,Delhi,India,11
ORD101036,2026-11-02,CUST4452,Grocery,Tea 1Kg,5,6400,32000,Debit Card,Rajasthan,India,11
ORD101037,2026-11-03,CUST2308,Electronics,Headphones,2,24703,49406,Upi,Karnataka,India,11
ORD101038,2026-11-04,CUST5177,Fashion,Jacket,4,22519,90076,Debit Card,Gujarat,India,11
ORD101039,2026-11-05,CUST9705,Home & Kitchen,Cookware Set,1,7547,7547,Cash On Delivery,Gujarat,India,11
ORD101040,2026-11-06,CUST7852,Home & Kitchen,Cookware Set,1,5138,5138,Upi,Gujarat,India,11
ORD101041,2026-11-07,CUST7035,Fashion,Jacket,5,22502,112510,Upi,Maharashtra,India,11
ORD101042,2026-11-08,CUST4594,Home & Kitchen,Cookware Set,1,18860,18860,Cash On Delivery,Gujarat,India,11
ORD101043,2026-11-09,CUST5841,Beauty,Perfume,2,23748,47496,Credit Card,Rajasthan,India,11
ORD101044,2026-11-10,CUST2409,Grocery,Cooking Oil,4,16892,67568,Debit Card,Gujarat,India,11
ORD101045,2026-11-11,CUST5566,Fashion,T-Shirt,3,16777,50331,Credit Card,Gujarat,India,11
ORD101046,2026-11-12,CUST5491,Fashion,T-Shirt,5,28655,143275,Cash On Delivery,Maharashtra,India,11
ORD101047,2026-11-13,CUST2555,Home & Kitchen,Bedsheet,2,29612,59224,Debit Card,Rajasthan,India,11
ORD101048,2026-11-14,CUST1804,Home & Kitchen,Bedsheet,3,19965,59895,Cash On Delivery,Maharashtra,India,11
ORD101049,2026-11-15,CUST2279,Home & Kitchen,Mixer Grinder,1,2127,2127,Upi,Gujarat,India,11
ORD101050,2026-11-16,CUST8083,Grocery,Cooking Oil,5,26138,130690,Debit Card,West Bengal,India,11
ORD101051,2026-11-17,CUST6986,Home & Kitchen,Water Bottle,3,15233,45699,Debit Card,Gujarat,India,11
ORD101052,2026-11-18,CUST6619,Fashion,Shoes,3,17715,53145,Credit Card,Karnataka,India,11
ORD101053,2026-11-19,CUST2387,Grocery,Rice 5Kg,4,13769,55076,Debit Card,West Bengal,India,11
ORD101054,2026-11-20,CUST3679,Home & Kitchen,Cookware Set,4,6359,25436,Cash On Delivery,Rajasthan,India,11
ORD101055,2026-11-21,CUST3106,Electronics,Smartwatch,5,5836,29180,Credit Card,Delhi,India,11
ORD101056,2026-11-22,CUST9173,Fashion,T-Shirt,1,6012,6012,Credit Card,Rajasthan,India,11
ORD101057,2026-11-23,CUST5223,Home & Kitchen,Water Bottle,4,29287,117148,Debit Card,Delhi,India,11
ORD101058,2026-11-24,CUST5831,Fashion,T-Shirt,1,29771,29771,Cash On Delivery,Delhi,India,11
ORD101059,2026-11-25,CUST3768,Home & Kitchen,Mixer Grinder,5,20318,101590,Upi,West Bengal,India,11
ORD101060,2026-11-26,CUST4186,Grocery,Rice 5Kg,1,20898,20898,Debit Card,West Bengal,India,11
ORD101061,2026-11-27,CUST3573,Beauty,Lipstick,5,8646,43230,Cash On Delivery,Karnataka,India,11
ORD101062,2026-11-28,CUST3599,Grocery,Cooking Oil,1,14835,14835,Credit Card,Karnataka,India,11
ORD101063,2026-11-29,CUST5033,Grocery,Tea 1Kg,1,26531,26531,Cash On Delivery,Maharashtra,India,11
ORD101064,2026-11-30,CUST9428,Grocery,Cooking Oil,4,12157,48628,Cash On Delivery,Karnataka,India,11
ORD101065,2026-12-01,CUST2304,Beauty,Face Cream,2,1077,2154,Upi,Gujarat,India,12
ORD101066,2026-12-02,CUST8368,Home & Kitchen,Mixer Grinder,2,2837,5674,Credit Card,Delhi,India,12
ORD101067,2026-12-03,CUST6877,Fashion,T-Shirt,1,28942,28942,Cash On Delivery,Maharashtra,India,12
ORD101068,2026-12-04,CUST2301,Grocery,Tea 1Kg,3,28433,85299,Upi,Delhi,India,12
ORD101069,2026-12-05,CUST3541,Grocery,Rice 5Kg,3,4477,13431,Credit Card,Delhi,India,12
ORD101070,2026-12-06,CUST3051,Fashion,Shoes,4,15398,61592,Cash On Delivery,Gujarat,India,12
ORD101071,2026-12-07,CUST7809,Fashion,T-Shirt,4,3881,15524,Upi,Karnataka,India,12
ORD101072,2026-12-08,CUST9633,Beauty,Face Cream,5,9724,48620,Debit Card,Gujarat,India,12
ORD101073,2026-12-09,CUST9996,Beauty,Hair Dryer,1,12478,12478,Upi,Gujarat,India,12
ORD101074,2026-12-10,CUST1074,Fashion,T-Shirt,1,24006,24006,Credit Card,West Bengal,India,12
ORD101075,2026-12-11,CUST7981,Fashion,Shoes,4,7995,31980,Credit Card,West Bengal,India,12
ORD101076,2026-12-12,CUST6475,Home & Kitchen,Mixer Grinder,2,24536,49072,Debit Card,Delhi,India,12
ORD101077,2026-12-13,CUST9232,Beauty,Hair Dryer,2,16317,32634,Upi,Gujarat,India,12
ORD101078,2026-12-14,CUST8184,Fashion,T-Shirt,3,13456,40368,Debit Card,Karnataka,India,12
ORD101079,2026-12-15,CUST6796,Home & Kitchen,Mixer Grinder,3,6130,18390,Debit Card,Gujarat,India,12
ORD101080,2026-12-16,CUST8141,Electronics,Tablet,2,3351,6702,Debit Card,Maharashtra,India,12
ORD101081,2026-12-17,CUST2622,Grocery,Atta 10Kg,3,7819,23457,Cash On Delivery,Rajasthan,India,12
ORD101082,2026-12-18,CUST9041,Fashion,Jeans,1,7197,7197,Upi,Gujarat,India,12
ORD101083,2026-12-19,CUST1341,Home & Kitchen,Bedsheet,4,23544,94176,Debit Card,Karnataka,India,12
ORD101084,2026-12-20,CUST3074,Grocery,Tea 1Kg,4,12326,49304,Debit Card,Karnataka,India,12
ORD101085,2026-12-21,CUST8992,Home & Kitchen,Bedsheet,5,11547,57735,Cash On Delivery,Karnataka,India,12
ORD101086,2026-12-22,CUST1645,Grocery,Rice 5Kg,1,3257,3257,Upi,West Bengal,India,12
ORD101087,2026-12-23,CUST5263,Beauty,Hair Dryer,5,15961,79805,Credit Card,Rajasthan,India,12
ORD101088,2026-12-24,CUST9801,Fashion,Jacket,4,15355,61420,Upi,Delhi,India,12
ORD101089,2026-12-25,CUST7136,Fashion,Jeans,1,6771,6771,Cash On Delivery,West Bengal,India,12
ORD101090,2026-12-26,CUST9646,Beauty,Hair Dryer,2,6668,13336,Cash On Delivery,Gujarat,India,12
ORD101091,2026-12-27,CUST3969,Home & Kitchen,Mixer Grinder,5,29102,145510,Credit Card,West Bengal,India,12
ORD101092,2026-12-28,CUST4028,Home & Kitchen,Cookware Set,3,1667,5001,Upi,Delhi,India,12
ORD101093,2026-12-29,CUST8643,Electronics,Tablet,1,12206,12206,Upi,Rajasthan,India,12
ORD101094,2026-12-30,CUST3681,Grocery,Rice 5Kg,1,1368,1368,Credit Card,West Bengal,India,12
ORD101095,2026-12-31,CUST4629,Electronics,Tablet,5,19951,99755,Debit Card,Rajasthan,India,12
ORD101096,2027-01-01,CUST5225,Beauty,Lipstick,2,16212,32424,Cash On Delivery,Rajasthan,India,1
ORD101097,2027-01-02,CUST4067,Electronics,Smartwatch,3,20600,61800,Credit Card,Karnataka,India,1
ORD101098,2027-01-03,CUST6941,Fashion,Shoes,1,21576,21576,Debit Card,Gujarat,India,1
ORD101099,2027-01-04,CUST2386,Grocery,Tea 1Kg,4,21595,86380,Credit Card,Rajasthan,India,1
ORD101100,2027-01-05,CUST3866,Electronics,Tablet,5,18396,91980,Debit Card,Gujarat,India,1
ORD101101,2027-01-06,CUST5788,Electronics,Smartwatch,3,1607,4821,Upi,Maharashtra,India,1
ORD101102,2027-01-07,CUST6490,Grocery,Atta 10Kg,2,20956,41912,Upi,Delhi,India,1
ORD101103,2027-01-08,CUST5124,Beauty,Face Cream,5,1197,5985,Debit Card,West Bengal,India,1
ORD101104,2027-01-09,CUST9340,Fashion,Jacket,4,28713,114852,Cash On Delivery,West Bengal,India,1
ORD101105,2027-01-10,CUST4850,Beauty,Face Cream,5,5816,29080,Upi,Maharashtra,India,1
ORD101106,2027-01-11,CUST6415,Grocery,Cooking Oil,3,22938,68814,Debit Card,Rajasthan,India,1
ORD101107,2027-01-12,CUST8679,Home & Kitchen,Cookware Set,3,15323,45969,Upi,Maharashtra,India,1
ORD101108,2027-01-13,CUST7819,Beauty,Perfume,2,774,1548,Cash On Delivery,Rajasthan,India,1
ORD101109,2027-01-14,CUST9378,Beauty,Face Cream,5,29294,146470,Upi,Gujarat,India,1
ORD101110,2027-01-15,CUST2333,Beauty,Perfume,1,5870,5870,Cash On Delivery,Karnataka,India,1
ORD101111,2027-01-16,CUST5150,Grocery,Tea 1Kg,1,8037,8037,Cash On Delivery,Karnataka,India,1
ORD101112,2027-01-17,CUST7766,Grocery,Rice 5Kg,4,8698,34792,Upi,Rajasthan,India,1
ORD101113,2027-01-18,CUST3711,Home & Kitchen,Cookware Set,1,17306,17306,Credit Card,Karnataka,India,1
ORD101114,2027-01-19,CUST5853,Electronics,Headphones,3,21982,65946,Upi,Maharashtra,India,1
ORD101115,2027-01-20,CUST7212,Fashion,T-Shirt,4,17503,70012,Upi,Karnataka,India,1
ORD101116,2027-01-21,CUST8479,Beauty,Hair Dryer,3,23962,71886,Cash On Delivery,West Bengal,India,1
ORD101117,2027-01-22,CUST6408,Fashion,T-Shirt,5,10872,54360,Upi,West Bengal,India,1
ORD101118,2027-01-23,CUST8715,Home & Kitchen,Bedsheet,3,2050,6150,Debit Card,Rajasthan,India,1
ORD101119,2027-01-24,CUST9942,Fashion,Shoes,2,10295,20590,Cash On Delivery,Rajasthan,India,1
ORD101120,2027-01-25,CUST2762,Beauty,Lipstick,2,16578,33156,Upi,Maharashtra,India,1
ORD101121,2027-01-26,CUST8101,Home & Kitchen,Water Bottle,2,16398,32796,Credit Card,Karnataka,India,1
ORD101122,2027-01-27,CUST8674,Fashion,Shoes,3,6854,20562,Debit Card,Maharashtra,India,1
ORD101123,2027-01-28,CUST7122,Electronics,Headphones,3,21273,63819,Credit Card,West Bengal,India,1
ORD101124,2027-01-29,CUST1481,Fashion,Shoes,4,6510,26040,Cash On Delivery,Karnataka,India,1
ORD101125,2027-01-30,CUST1153,Electronics,Tablet,4,18825,75300,Credit Card,Delhi,India,1
ORD101126,2027-01-31,CUST8617,Fashion,T-Shirt,4,24214,96856,Upi,Maharashtra,India,1
ORD101127,2027-02-01,CUST2524,Electronics,Tablet,2,6476,12952,Credit Card,Karnataka,India,2
ORD101128,2027-02-02,CUST3120,Home & Kitchen,Cookware Set,4,21587,86348,Credit Card,Gujarat,India,2
ORD101129,2027-02-03,CUST3343,Home & Kitchen,Bedsheet,4,14657,58628,Cash On Delivery,Maharashtra,India,2
ORD101130,2027-02-04,CUST6136,Electronics,Headphones,4,2242,8968,Credit Card,Gujarat,India,2
ORD101131,2027-02-05,CUST6760,Home & Kitchen,Cookware Set,5,12801,64005,Credit Card,Delhi,India,2
ORD101132,2027-02-06,CUST2240,Home & Kitchen,Water Bottle,2,11820,23640,Cash On Delivery,Gujarat,India,2
ORD101133,2027-02-07,CUST1060,Beauty,Perfume,2,12026,24052,Upi,Delhi,India,2
ORD101134,2027-02-08,CUST2639,Fashion,T-Shirt,1,14030,14030,Cash On Delivery,West Bengal,India,2
ORD101135,2027-02-09,CUST7185,Home & Kitchen,Water Bottle,2,7598,15196,Cash On Delivery,Maharashtra,India,2
ORD101136,2027-02-10,CUST8970,Beauty,Face Cream,2,28752,57504,Upi,Delhi,India,2
ORD101137,2027-02-11,CUST2252,Beauty,Face Cream,4,16735,66940,Debit Card,Delhi,India,2
ORD101138,2027-02-12,CUST5203,Beauty,Lipstick,1,29740,29740,Debit Card,Rajasthan,India,2
ORD101139,2027-02-13,CUST9363,Fashion,T-Shirt,5,3595,17975,Credit Card,Rajasthan,India,2
ORD101140,2027-02-14,CUST4549,Grocery,Atta 10Kg,1,13931,13931,Debit Card,Maharashtra,India,2
ORD101141,2027-02-15,CUST5197,Electronics,Smartphone,2,4032,8064,Cash On Delivery,West Bengal,India,2
ORD101142,2027-02-16,CUST8009,Home & Kitchen,Water Bottle,4,12658,50632,Credit Card,Delhi,India,2
ORD101143,2027-02-17,CUST7667,Beauty,Perfume,3,8618,25854,Credit Card,Karnataka,India,2
ORD101144,2027-02-18,CUST3322,Fashion,Jacket,5,14619,73095,Upi,West Bengal,India,2
ORD101145,2027-02-19,CUST5090,Electronics,Smartwatch,5,7635,38175,Cash On Delivery,West Bengal,India,2
ORD101146,2027-02-20,CUST7960,Home & Kitchen,Mixer Grinder,1,22767,22767,Cash On Delivery,Rajasthan,India,2
ORD101147,2027-02-21,CUST4004,Grocery,Atta 10Kg,3,20543,61629,Credit Card,West Bengal,India,2
ORD101148,2027-02-22,CUST6136,Beauty,Hair Dryer,5,26705,133525,Cash On Delivery,Gujarat,India,2
ORD101149,2027-02-23,CUST1329,Home & Kitchen,Bedsheet,3,15796,47388,Credit Card,West Bengal,India,2
ORD101150,2027-02-24,CUST4640,Electronics,Tablet,1,2985,2985,Cash On Delivery,Gujarat,India,2
ORD101151,2027-02-25,CUST8982,Electronics,Tablet,1,22260,22260,Credit Card,Delhi,India,2
ORD101152,2027-02-26,CUST5107,Grocery,Atta 10Kg,3,21429,64287,Credit Card,Rajasthan,India,2
ORD101153,2027-02-27,CUST2341,Home & Kitchen,Water Bottle,4,24352,97408,Upi,Karnataka,India,2
ORD101154,2027-02-28,CUST9407,Grocery,Tea 1Kg,5,24824,124120,Upi,Karnataka,India,2
ORD101155,2027-03-01,CUST1338,Home & Kitchen,Bedsheet,5,27822,139110,Credit Card,Gujarat,India,3
ORD101156,2027-03-02,CUST6895,Grocery,Rice 5Kg,3,29350,88050,Debit Card,Gujarat,India,3
ORD101157,2027-03-03,CUST3708,Home & Kitchen,Bedsheet,4,24857,99428,Cash On Delivery,Maharashtra,India,3
ORD101158,2027-03-04,CUST2750,Beauty,Hair Dryer,4,15049,60196,Upi,Rajasthan,India,3
ORD101159,2027-03-05,CUST6604,Electronics,Headphones,5,20030,100150,Upi,Karnataka,India,3
ORD101160,2027-03-06,CUST3421,Grocery,Tea 1Kg,5,4133,20665,Upi,Gujarat,India,3
ORD101161,2027-03-07,CUST8119,Beauty,Hair Dryer,2,26358,52716,Debit Card,West Bengal,India,3
ORD101162,2027-03-08,CUST9901,Grocery,Atta 10Kg,4,7081,28324,Debit Card,West Bengal,India,3
ORD101163,2027-03-09,CUST6319,Home & Kitchen,Water Bottle,3,18512,55536,Credit Card,West Bengal,India,3
ORD101164,2027-03-10,CUST7609,Grocery,Cooking Oil,3,23790,71370,Credit Card,Karnataka,India,3
ORD101165,2027-03-11,CUST6387,Beauty,Lipstick,5,2619,13095,Upi,Delhi,India,3
ORD101166,2027-03-12,CUST4993,Home & Kitchen,Bedsheet,3,11432,34296,Debit Card,West Bengal,India,3
ORD101167,2027-03-13,CUST9680,Home & Kitchen,Bedsheet,4,4242,16968,Debit Card,Gujarat,India,3
ORD101168,2027-03-14,CUST9044,Electronics,Headphones,3,11110,33330,Debit Card,Karnataka,India,3
ORD101169,2027-03-15,CUST9238,Electronics,Smartphone,3,24237,72711,Debit Card,Karnataka,India,3
ORD101170,2027-03-16,CUST5873,Beauty,Hair Dryer,2,28997,57994,Upi,Karnataka,India,3
ORD101171,2027-03-17,CUST5806,Home & Kitchen,Mixer Grinder,1,28777,28777,Credit Card,Karnataka,India,3
ORD101172,2027-03-18,CUST9592,Grocery,Atta 10Kg,2,3385,6770,Cash On Delivery,Karnataka,India,3
ORD101173,2027-03-19,CUST6913,Grocery,Rice 5Kg,1,16970,16970,Upi,Gujarat,India,3
ORD101174,2027-03-20,CUST8124,Home & Kitchen,Mixer Grinder,5,3252,16260,Credit Card,Gujarat,India,3
ORD101175,2027-03-21,CUST4157,Fashion,Shoes,5,20950,104750,Cash On Delivery,Delhi,India,3
ORD101176,2027-03-22,CUST1390,Electronics,Smartwatch,3,25723,77169,Cash On Delivery,West Bengal,India,3
ORD101177,2027-03-23,CUST5430,Beauty,Face Cream,2,17021,34042,Credit Card,Delhi,India,3
ORD101178,2027-03-24,CUST9820,Home & Kitchen,Cookware Set,3,21037,63111,Upi,Rajasthan,India,3
ORD101179,2027-03-25,CUST8686,Beauty,Lipstick,1,13116,13116,Upi,Rajasthan,India,3
ORD101180,2027-03-26,CUST5232,Beauty,Hair Dryer,5,9863,49315,Cash On Delivery,Karnataka,India,3
ORD101181,2027-03-27,CUST9007,Home & Kitchen,Cookware Set,2,13760,27520,Cash On Delivery,West Bengal,India,3
ORD101182,2027-03-28,CUST2521,Electronics,Laptop,2,21181,42362,Cash On Delivery,Karnataka,India,3
ORD101183,2027-03-29,CUST2500,Grocery,Cooking Oil,5,13853,69265,Cash On Delivery,Maharashtra,India,3
ORD101184,2027-03-30,CUST7737,Grocery,Tea 1Kg,4,6775,27100,Debit Card,Rajasthan,India,3
ORD101185,2027-03-31,CUST4294,Grocery,Rice 5Kg,1,21776,21776,Debit Card,Maharashtra,India,3
ORD101186,2027-04-01,CUST6085,Beauty,Lipstick,5,20257,101285,Debit Card,West Bengal,India,4
ORD101187,2027-04-02,CUST3419,Electronics,Headphones,4,28067,112268,Upi,West Bengal,India,4
ORD101188,2027-04-03,CUST4042,Home & Kitchen,Bedsheet,2,13163,26326,Debit Card,Maharashtra,India,4
ORD101189,2027-04-04,CUST5497,Home & Kitchen,Cookware Set,2,10976,21952,Upi,Maharashtra,India,4
ORD101190,2027-04-05,CUST2466,Beauty,Face Cream,2,11889,23778,Upi,Karnataka,India,4
ORD101191,2027-04-06,CUST4561,Grocery,Atta 10Kg,5,25089,125445,Upi,Rajasthan,India,4
ORD101192,2027-04-07,CUST1614,Home & Kitchen,Cookware Set,2,13593,27186,Cash On Delivery,Gujarat,India,4
ORD101193,2027-04-08,CUST6392,Grocery,Tea 1Kg,4,23304,93216,Upi,Maharashtra,India,4
ORD101194,2027-04-09,CUST8693,Beauty,Face Cream,5,29499,147495,Credit Card,West Bengal,India,4
ORD101195,2027-04-10,CUST4223,Electronics,Headphones,3,5535,16605,Cash On Delivery,Rajasthan,India,4
ORD101196,2027-04-11,CUST8138,Fashion,T-Shirt,2,3092,6184,Cash On Delivery,Maharashtra,India,4
ORD101197,2027-04-12,CUST3667,Home & Kitchen,Bedsheet,4,1707,6828,Upi,Delhi,India,4
ORD101198,2027-04-13,CUST8980,Beauty,Hair Dryer,1,4265,4265,Upi,Delhi,India,4
ORD101199,2027-04-14,CUST1130,Home & Kitchen,Bedsheet,4,17906,71624,Debit Card,West Bengal,India,4
